"tool_id","tool_slug","tool_title_ar","skill_slug","link_type","sort_order"
"663b31f3-0f77-4636-8f14-fed814e25a50","vehicle-ownership-monthly-cost-calculator","حاسبة تكلفة امتلاك السيارة شهريًا","skill-engine-formula","engine","20"
"550eeded-f043-4e97-8ad5-4494952b6983","tire-cost-per-km-calculator","حاسبة تكلفة الإطارات لكل كيلومتر","skill-automotive-tools-calculation","family","10"
"550eeded-f043-4e97-8ad5-4494952b6983","tire-cost-per-km-calculator","حاسبة تكلفة الإطارات لكل كيلومتر","skill-engine-formula","engine","20"
"69b99dfd-5860-469f-b05d-0a6595d20e9d","lease-mileage-overage-calculator","حاسبة تجاوز مسافة التأجير","skill-automotive-tools-calculation","family","10"
"69b99dfd-5860-469f-b05d-0a6595d20e9d","lease-mileage-overage-calculator","حاسبة تجاوز مسافة التأجير","skill-engine-formula","engine","20"
"77957e29-e759-4284-9e95-0e621dbe8a24","vehicle-finance-total-cost-calculator","حاسبة إجمالي تكلفة تمويل السيارة","skill-automotive-tools-calculation","family","10"
"77957e29-e759-4284-9e95-0e621dbe8a24","vehicle-finance-total-cost-calculator","حاسبة إجمالي تكلفة تمويل السيارة","skill-engine-formula","engine","20"
"c9630db4-29ff-41c4-b1bd-2c2364f4fa98","ride-profit-calculator","حاسبة ربح الرحلة","skill-automotive-tools-calculation","family","10"
"c9630db4-29ff-41c4-b1bd-2c2364f4fa98","ride-profit-calculator","حاسبة ربح الرحلة","skill-engine-formula","engine","20"
"dc4726c2-f2ff-4157-ad91-7e10604323b4","vehicle-cost-per-km-calculator","حاسبة تكلفة السيارة لكل كيلومتر","skill-automotive-tools-calculation","family","10"
"dc4726c2-f2ff-4157-ad91-7e10604323b4","vehicle-cost-per-km-calculator","حاسبة تكلفة السيارة لكل كيلومتر","skill-engine-formula","engine","20"
"f2acbd20-2d40-4cda-97e0-71fb3f87477e","concrete-volume-calculator","حاسبة حجم الخرسانة","skill-construction-tools-calculation","family","10"
"f2acbd20-2d40-4cda-97e0-71fb3f87477e","concrete-volume-calculator","حاسبة حجم الخرسانة","skill-engine-formula","engine","20"
"8d40f4e1-d6f8-409b-9591-c4a1458bcf00","asset-storage-calculator","حاسبة مساحة الأصول","skill-design-tools-calculation","family","10"
"8d40f4e1-d6f8-409b-9591-c4a1458bcf00","asset-storage-calculator","حاسبة مساحة الأصول","skill-engine-formula","engine","20"
"76d8ff13-a4a5-4acd-a97b-22137cf3cb42","brick-count-calculator","حاسبة عدد الطوب","skill-construction-tools-calculation","family","10"
"76d8ff13-a4a5-4acd-a97b-22137cf3cb42","brick-count-calculator","حاسبة عدد الطوب","skill-engine-formula","engine","20"
"328cc8b4-7b41-4186-b254-0ea22f11fcb9","paint-liters-calculator","حاسبة كمية الدهان","skill-construction-tools-calculation","family","10"
"328cc8b4-7b41-4186-b254-0ea22f11fcb9","paint-liters-calculator","حاسبة كمية الدهان","skill-engine-formula","engine","20"
"ba55e26e-9a30-4ac8-8bfc-4eb7a9dc78f1","tile-quantity-calculator","حاسبة كمية البلاط","skill-construction-tools-calculation","family","10"
"ba55e26e-9a30-4ac8-8bfc-4eb7a9dc78f1","tile-quantity-calculator","حاسبة كمية البلاط","skill-engine-formula","engine","20"
"476d9c24-1dc5-44fb-adfd-70d3d2fb51d5","cement-bags-calculator","حاسبة أكياس الأسمنت","skill-construction-tools-calculation","family","10"
"476d9c24-1dc5-44fb-adfd-70d3d2fb51d5","cement-bags-calculator","حاسبة أكياس الأسمنت","skill-engine-formula","engine","20"
"336df80b-ce2e-47e1-a7b7-1f70a2fbf1ee","wall-area-calculator","حاسبة مساحة الجدار","skill-construction-tools-calculation","family","10"
"336df80b-ce2e-47e1-a7b7-1f70a2fbf1ee","wall-area-calculator","حاسبة مساحة الجدار","skill-engine-formula","engine","20"
"99cc67fb-c710-4e76-9db0-a7246f1f2310","fertilizer-requirement-calculator","حاسبة كمية السماد","skill-agriculture-tools-calculation","family","10"
"99cc67fb-c710-4e76-9db0-a7246f1f2310","fertilizer-requirement-calculator","حاسبة كمية السماد","skill-engine-formula","engine","20"
"2ad4be1f-4104-4862-8b3e-567da6d06667","construction-labor-cost-calculator","حاسبة تكلفة عمالة البناء","skill-construction-tools-calculation","family","10"
"2ad4be1f-4104-4862-8b3e-567da6d06667","construction-labor-cost-calculator","حاسبة تكلفة عمالة البناء","skill-engine-formula","engine","20"
"cac51ce2-5569-454a-b2f5-5ca142588281","material-waste-cost-calculator","حاسبة تكلفة هدر المواد","skill-construction-tools-calculation","family","10"
"cac51ce2-5569-454a-b2f5-5ca142588281","material-waste-cost-calculator","حاسبة تكلفة هدر المواد","skill-engine-formula","engine","20"
"f61a221f-7ce7-455c-97df-4c35e2e62c42","project-contingency-calculator","حاسبة احتياطي المشروع","skill-construction-tools-calculation","family","10"
"f61a221f-7ce7-455c-97df-4c35e2e62c42","project-contingency-calculator","حاسبة احتياطي المشروع","skill-engine-formula","engine","20"
"da312701-8513-47d6-b6cb-c805099b5550","rebar-weight-estimator","حاسبة وزن حديد التسليح","skill-construction-tools-estimation","family","10"
"da312701-8513-47d6-b6cb-c805099b5550","rebar-weight-estimator","حاسبة وزن حديد التسليح","skill-engine-formula","engine","20"
"2920e3d7-d8cd-4a03-b669-95a7fcba4e62","seed-requirement-calculator","حاسبة كمية البذور","skill-agriculture-tools-calculation","family","10"
"2920e3d7-d8cd-4a03-b669-95a7fcba4e62","seed-requirement-calculator","حاسبة كمية البذور","skill-engine-formula","engine","20"
"e4bb4d63-3c7d-4a99-a723-737ee75f394d","irrigation-water-calculator","حاسبة مياه الري","skill-agriculture-tools-calculation","family","10"
"e4bb4d63-3c7d-4a99-a723-737ee75f394d","irrigation-water-calculator","حاسبة مياه الري","skill-engine-formula","engine","20"
"4733c1cf-d87c-4482-bc55-0f73793f0274","crop-yield-per-hectare-calculator","حاسبة إنتاجية الهكتار","skill-agriculture-tools-calculation","family","10"
"4733c1cf-d87c-4482-bc55-0f73793f0274","crop-yield-per-hectare-calculator","حاسبة إنتاجية الهكتار","skill-engine-formula","engine","20"
"05a18409-575c-4af1-a514-66cce0b89be5","farm-revenue-calculator","حاسبة إيراد المزرعة","skill-agriculture-tools-calculation","family","10"
"05a18409-575c-4af1-a514-66cce0b89be5","farm-revenue-calculator","حاسبة إيراد المزرعة","skill-engine-formula","engine","20"
"2ac1466b-639c-4e12-a033-314b09644d4e","animal-feed-requirement-calculator","حاسبة احتياج الأعلاف","skill-agriculture-tools-calculation","family","10"
"2ac1466b-639c-4e12-a033-314b09644d4e","animal-feed-requirement-calculator","حاسبة احتياج الأعلاف","skill-engine-formula","engine","20"
"f101ef24-f5f4-4992-93c3-36d04db8cd6d","livestock-weight-gain-calculator","حاسبة زيادة وزن الماشية","skill-agriculture-tools-calculation","family","10"
"f101ef24-f5f4-4992-93c3-36d04db8cd6d","livestock-weight-gain-calculator","حاسبة زيادة وزن الماشية","skill-engine-formula","engine","20"
"fd7f127b-b9b5-4dc2-961a-cc00454092af","greenhouse-plant-capacity-calculator","حاسبة سعة النباتات في البيت المحمي","skill-agriculture-tools-calculation","family","10"
"fd7f127b-b9b5-4dc2-961a-cc00454092af","greenhouse-plant-capacity-calculator","حاسبة سعة النباتات في البيت المحمي","skill-engine-formula","engine","20"
"00f84658-c39e-47c5-bdfa-14b3237669ea","pesticide-dilution-calculator","حاسبة تخفيف المبيد","skill-agriculture-tools-calculation","family","10"
"00f84658-c39e-47c5-bdfa-14b3237669ea","pesticide-dilution-calculator","حاسبة تخفيف المبيد","skill-engine-formula","engine","20"
"fd4902a1-b3a8-4c1f-8857-415c7cb2778d","harvest-loss-calculator","حاسبة خسارة المحصول","skill-agriculture-tools-calculation","family","10"
"fd4902a1-b3a8-4c1f-8857-415c7cb2778d","harvest-loss-calculator","حاسبة خسارة المحصول","skill-engine-formula","engine","20"
"1c204662-12d8-4080-9df0-9edfbf303ce5","event-cost-per-attendee-calculator","حاسبة تكلفة الحضور","skill-event-tools-calculation","family","10"
"1c204662-12d8-4080-9df0-9edfbf303ce5","event-cost-per-attendee-calculator","حاسبة تكلفة الحضور","skill-engine-formula","engine","20"
"bc863ea0-a795-423b-b41e-e47b3e64e7b0","ticket-break-even-calculator","حاسبة تذاكر نقطة التعادل","skill-event-tools-calculation","family","10"
"bc863ea0-a795-423b-b41e-e47b3e64e7b0","ticket-break-even-calculator","حاسبة تذاكر نقطة التعادل","skill-engine-formula","engine","20"
"d148cbc3-0f03-4169-b527-b62f46c5da74","sponsorship-coverage-calculator","حاسبة تغطية الرعاية","skill-event-tools-calculation","family","10"
"d148cbc3-0f03-4169-b527-b62f46c5da74","sponsorship-coverage-calculator","حاسبة تغطية الرعاية","skill-engine-formula","engine","20"
"bb197952-8a11-48e0-9ae7-bb6643253fb9","event-catering-cost-calculator","حاسبة تكلفة الضيافة","skill-event-tools-calculation","family","10"
"bb197952-8a11-48e0-9ae7-bb6643253fb9","event-catering-cost-calculator","حاسبة تكلفة الضيافة","skill-engine-formula","engine","20"
"29f9599c-350d-4731-8a27-41d32f11dcc5","venue-occupancy-rate-calculator","حاسبة إشغال القاعة","skill-event-tools-calculation","family","10"
"29f9599c-350d-4731-8a27-41d32f11dcc5","venue-occupancy-rate-calculator","حاسبة إشغال القاعة","skill-engine-formula","engine","20"
"e2ec8105-2874-4736-a118-7d8649d9d15a","cost-per-hire-calculator","حاسبة تكلفة التوظيف","skill-hr-tools-calculation","family","10"
"e2ec8105-2874-4736-a118-7d8649d9d15a","cost-per-hire-calculator","حاسبة تكلفة التوظيف","skill-engine-formula","engine","20"
"e6d23e49-9f0b-4f72-b69c-05f3350538ac","event-profit-calculator","حاسبة ربح الفعالية","skill-event-tools-calculation","family","10"
"e6d23e49-9f0b-4f72-b69c-05f3350538ac","event-profit-calculator","حاسبة ربح الفعالية","skill-engine-formula","engine","20"
"1c01a987-bcef-4a13-a5f5-8f5bff627c45","event-staff-ratio-calculator","حاسبة نسبة الطاقم للحضور","skill-event-tools-calculation","family","10"
"1c01a987-bcef-4a13-a5f5-8f5bff627c45","event-staff-ratio-calculator","حاسبة نسبة الطاقم للحضور","skill-engine-formula","engine","20"
"ac6f8e34-f681-4c58-b501-a9dcfbb65976","event-checkin-rate-calculator","حاسبة معدل تسجيل الدخول","skill-event-tools-calculation","family","10"
"ac6f8e34-f681-4c58-b501-a9dcfbb65976","event-checkin-rate-calculator","حاسبة معدل تسجيل الدخول","skill-engine-formula","engine","20"
"7c41cb2a-0619-4885-9352-f2230416d8e7","event-no-show-rate-calculator","حاسبة معدل عدم الحضور","skill-event-tools-calculation","family","10"
"7c41cb2a-0619-4885-9352-f2230416d8e7","event-no-show-rate-calculator","حاسبة معدل عدم الحضور","skill-engine-formula","engine","20"
"7a52c0cb-d601-4173-af81-ea69a680d8bb","booth-revenue-calculator","حاسبة إيراد الأجنحة","skill-event-tools-calculation","family","10"
"7a52c0cb-d601-4173-af81-ea69a680d8bb","booth-revenue-calculator","حاسبة إيراد الأجنحة","skill-engine-formula","engine","20"
"c481a5b6-1bd2-4a3d-8f1d-045abfd9add3","employee-turnover-rate-calculator","حاسبة معدل دوران الموظفين","skill-hr-tools-calculation","family","10"
"c481a5b6-1bd2-4a3d-8f1d-045abfd9add3","employee-turnover-rate-calculator","حاسبة معدل دوران الموظفين","skill-engine-formula","engine","20"
"3899b9ab-3c9a-424d-93e2-379e51ebc00f","employee-absence-rate-calculator","حاسبة معدل الغياب","skill-hr-tools-calculation","family","10"
"3899b9ab-3c9a-424d-93e2-379e51ebc00f","employee-absence-rate-calculator","حاسبة معدل الغياب","skill-engine-formula","engine","20"
"134e62c2-db2b-4509-82b3-53893fc56316","time-to-hire-calculator","حاسبة متوسط وقت التوظيف","skill-hr-tools-calculation","family","10"
"134e62c2-db2b-4509-82b3-53893fc56316","time-to-hire-calculator","حاسبة متوسط وقت التوظيف","skill-engine-formula","engine","20"
"e891bfc3-d2bb-4c63-8eec-072c5255c964","revenue-per-employee-calculator","حاسبة الإيراد لكل موظف","skill-hr-tools-calculation","family","10"
"e891bfc3-d2bb-4c63-8eec-072c5255c964","revenue-per-employee-calculator","حاسبة الإيراد لكل موظف","skill-engine-formula","engine","20"
"a8a59fb0-35e1-4937-91b9-ae9f789c67cd","training-cost-per-employee-calculator","حاسبة تدريب الموظف","skill-hr-tools-calculation","family","10"
"a8a59fb0-35e1-4937-91b9-ae9f789c67cd","training-cost-per-employee-calculator","حاسبة تدريب الموظف","skill-engine-formula","engine","20"
"c3e358b2-ce86-419c-9304-b5494ce4d49e","employee-retention-rate-calculator","حاسبة معدل الاحتفاظ بالموظفين","skill-hr-tools-calculation","family","10"
"c3e358b2-ce86-419c-9304-b5494ce4d49e","employee-retention-rate-calculator","حاسبة معدل الاحتفاظ بالموظفين","skill-engine-formula","engine","20"
"2d749b72-b01e-4752-911b-17bc6ce3d20b","vehicle-fuel-cost-calculator","حاسبة تكلفة وقود السيارة","skill-automotive-tools-calculation","family","10"
"2d749b72-b01e-4752-911b-17bc6ce3d20b","vehicle-fuel-cost-calculator","حاسبة تكلفة وقود السيارة","skill-engine-formula","engine","20"
"b6616634-5b94-4089-b7fc-1cad087a2035","payroll-burden-calculator","حاسبة أعباء الرواتب","skill-hr-tools-calculation","family","10"
"b6616634-5b94-4089-b7fc-1cad087a2035","payroll-burden-calculator","حاسبة أعباء الرواتب","skill-engine-formula","engine","20"
"e85ccfa8-3477-405d-b45a-920865cf70e0","vacancy-rate-calculator","حاسبة معدل الشواغر","skill-hr-tools-calculation","family","10"
"e85ccfa8-3477-405d-b45a-920865cf70e0","vacancy-rate-calculator","حاسبة معدل الشواغر","skill-engine-formula","engine","20"
"3cd81ccf-7838-40ae-a736-512e20592115","organic-ctr-calculator","حاسبة CTR العضوي","skill-seo-tools-calculation","family","10"
"3cd81ccf-7838-40ae-a736-512e20592115","organic-ctr-calculator","حاسبة CTR العضوي","skill-engine-formula","engine","20"
"d8b4b8f1-5791-4c54-8f40-7898a89635a8","organic-conversion-rate-calculator","حاسبة تحويل الزيارات العضوية","skill-seo-tools-calculation","family","10"
"d8b4b8f1-5791-4c54-8f40-7898a89635a8","organic-conversion-rate-calculator","حاسبة تحويل الزيارات العضوية","skill-engine-formula","engine","20"
"48cce6bc-ee96-42b5-9d98-fefe31bf8ccb","keyword-ranking-growth-calculator","حاسبة نمو الكلمات المتقدمة","skill-seo-tools-calculation","family","10"
"48cce6bc-ee96-42b5-9d98-fefe31bf8ccb","keyword-ranking-growth-calculator","حاسبة نمو الكلمات المتقدمة","skill-engine-formula","engine","20"
"9f65d4f4-81c2-45b0-83b1-4b6a7df2f7c4","organic-impression-growth-calculator","حاسبة نمو الظهور العضوي","skill-seo-tools-calculation","family","10"
"9f65d4f4-81c2-45b0-83b1-4b6a7df2f7c4","organic-impression-growth-calculator","حاسبة نمو الظهور العضوي","skill-engine-formula","engine","20"
"4ee1bf3b-61fa-47b6-9e2b-a59f1ee9e188","backlink-growth-rate-calculator","حاسبة نمو الروابط الخلفية","skill-seo-tools-calculation","family","10"
"4ee1bf3b-61fa-47b6-9e2b-a59f1ee9e188","backlink-growth-rate-calculator","حاسبة نمو الروابط الخلفية","skill-engine-formula","engine","20"
"e7cf9c53-1400-4b28-997f-d5c436a5d20e","seo-content-roi-calculator","حاسبة عائد محتوى SEO","skill-seo-tools-calculation","family","10"
"e7cf9c53-1400-4b28-997f-d5c436a5d20e","seo-content-roi-calculator","حاسبة عائد محتوى SEO","skill-engine-formula","engine","20"
"ba82a2e9-781e-4fff-9692-9f5d6e74ff03","cost-per-organic-lead-calculator","حاسبة تكلفة العميل العضوي المحتمل","skill-seo-tools-calculation","family","10"
"ba82a2e9-781e-4fff-9692-9f5d6e74ff03","cost-per-organic-lead-calculator","حاسبة تكلفة العميل العضوي المحتمل","skill-engine-formula","engine","20"
"355b75b2-ac08-4139-bf0d-8abec8f827de","indexed-pages-rate-calculator","حاسبة نسبة الصفحات المفهرسة","skill-seo-tools-calculation","family","10"
"355b75b2-ac08-4139-bf0d-8abec8f827de","indexed-pages-rate-calculator","حاسبة نسبة الصفحات المفهرسة","skill-engine-formula","engine","20"
"63cd3b93-a646-4910-918d-7f8640777c9e","crawl-budget-utilization-calculator","حاسبة استغلال ميزانية الزحف","skill-seo-tools-calculation","family","10"
"63cd3b93-a646-4910-918d-7f8640777c9e","crawl-budget-utilization-calculator","حاسبة استغلال ميزانية الزحف","skill-engine-formula","engine","20"
"c6e320ef-b7da-4f06-be85-a8a74eeeb92a","serp-click-share-calculator","حاسبة حصة النقر في نتائج البحث","skill-seo-tools-calculation","family","10"
"c6e320ef-b7da-4f06-be85-a8a74eeeb92a","serp-click-share-calculator","حاسبة حصة النقر في نتائج البحث","skill-engine-formula","engine","20"
"4f5f5c02-6295-4792-99d7-dac87970ab94","page-weight-calculator","حاسبة وزن الصفحة","skill-web-tools-calculation","family","10"
"4f5f5c02-6295-4792-99d7-dac87970ab94","page-weight-calculator","حاسبة وزن الصفحة","skill-engine-formula","engine","20"
"27a9f9c4-65eb-48a0-9947-e99d3246f217","monthly-bandwidth-calculator","حاسبة استهلاك النطاق الشهري","skill-web-tools-calculation","family","10"
"27a9f9c4-65eb-48a0-9947-e99d3246f217","monthly-bandwidth-calculator","حاسبة استهلاك النطاق الشهري","skill-engine-formula","engine","20"
"0357238b-e1fb-4e50-947f-3fdf677d35b3","uptime-percentage-calculator","حاسبة نسبة وقت التشغيل","skill-web-tools-calculation","family","10"
"0357238b-e1fb-4e50-947f-3fdf677d35b3","uptime-percentage-calculator","حاسبة نسبة وقت التشغيل","skill-engine-formula","engine","20"
"d37128ba-0638-4c02-87ea-9e41c612234e","api-error-rate-calculator","حاسبة معدل أخطاء API","skill-web-tools-calculation","family","10"
"d37128ba-0638-4c02-87ea-9e41c612234e","api-error-rate-calculator","حاسبة معدل أخطاء API","skill-engine-formula","engine","20"
"18d47479-1913-45c7-b56c-06cd27ebbe31","net-worth-calculator","حاسبة صافي الثروة","skill-personal-finance-tools-calculation","family","10"
"18d47479-1913-45c7-b56c-06cd27ebbe31","net-worth-calculator","حاسبة صافي الثروة","skill-engine-formula","engine","20"
"56d1f20e-2417-4475-af7b-bb19561835f3","average-response-time-calculator","حاسبة متوسط زمن الاستجابة","skill-web-tools-calculation","family","10"
"56d1f20e-2417-4475-af7b-bb19561835f3","average-response-time-calculator","حاسبة متوسط زمن الاستجابة","skill-engine-formula","engine","20"
"f9bcb18d-9852-44bc-896d-c77caf105a3e","cache-hit-rate-calculator","حاسبة معدل إصابة التخزين المؤقت","skill-web-tools-calculation","family","10"
"f9bcb18d-9852-44bc-896d-c77caf105a3e","cache-hit-rate-calculator","حاسبة معدل إصابة التخزين المؤقت","skill-engine-formula","engine","20"
"76674c37-d7fb-4128-abbb-5694d5798b05","conversion-uplift-calculator","حاسبة تحسن التحويل","skill-web-tools-calculation","family","10"
"76674c37-d7fb-4128-abbb-5694d5798b05","conversion-uplift-calculator","حاسبة تحسن التحويل","skill-engine-formula","engine","20"
"df77feab-ebeb-43d2-87cc-ca90dd8fdaf1","bounce-rate-reduction-calculator","حاسبة انخفاض معدل الارتداد","skill-web-tools-calculation","family","10"
"df77feab-ebeb-43d2-87cc-ca90dd8fdaf1","bounce-rate-reduction-calculator","حاسبة انخفاض معدل الارتداد","skill-engine-formula","engine","20"
"2b48782c-3f9c-43e4-9ba0-8268e9412ee5","server-cost-per-user-calculator","حاسبة تكلفة الخادم لكل مستخدم","skill-web-tools-calculation","family","10"
"2b48782c-3f9c-43e4-9ba0-8268e9412ee5","server-cost-per-user-calculator","حاسبة تكلفة الخادم لكل مستخدم","skill-engine-formula","engine","20"
"cdf64c62-bace-4a82-8966-c9996685c644","data-transfer-cost-calculator","حاسبة تكلفة نقل البيانات","skill-web-tools-calculation","family","10"
"cdf64c62-bace-4a82-8966-c9996685c644","data-transfer-cost-calculator","حاسبة تكلفة نقل البيانات","skill-engine-formula","engine","20"
"e65e2c22-b3b9-432a-81c2-b55a8f500aa7","font-license-cost-calculator","حاسبة تكلفة ترخيص الخط","skill-design-tools-calculation","family","10"
"e65e2c22-b3b9-432a-81c2-b55a8f500aa7","font-license-cost-calculator","حاسبة تكلفة ترخيص الخط","skill-engine-formula","engine","20"
"729af9a7-8eae-43fb-b5b4-9244ce293dc8","design-project-quote-calculator","حاسبة تسعير مشروع التصميم","skill-design-tools-calculation","family","10"
"729af9a7-8eae-43fb-b5b4-9244ce293dc8","design-project-quote-calculator","حاسبة تسعير مشروع التصميم","skill-engine-formula","engine","20"
"7a1d15ee-3e0f-45fe-b0ce-cec77e81f588","revision-cost-calculator","حاسبة تكلفة التعديلات","skill-design-tools-calculation","family","10"
"7a1d15ee-3e0f-45fe-b0ce-cec77e81f588","revision-cost-calculator","حاسبة تكلفة التعديلات","skill-engine-formula","engine","20"
"e8d9a146-f557-4a17-b604-8e6d653a2b7d","print-size-with-bleed-calculator","حاسبة المقاس مع النزف","skill-design-tools-calculation","family","10"
"e8d9a146-f557-4a17-b604-8e6d653a2b7d","print-size-with-bleed-calculator","حاسبة المقاس مع النزف","skill-engine-formula","engine","20"
"368ae09c-468a-40af-b727-88ff853482d4","pixel-width-from-dpi-calculator","حاسبة عرض البكسل من DPI","skill-design-tools-calculation","family","10"
"368ae09c-468a-40af-b727-88ff853482d4","pixel-width-from-dpi-calculator","حاسبة عرض البكسل من DPI","skill-engine-formula","engine","20"
"ebae0dda-2442-449b-8758-e48d893eac63","pixel-height-from-dpi-calculator","حاسبة ارتفاع البكسل من DPI","skill-design-tools-calculation","family","10"
"ebae0dda-2442-449b-8758-e48d893eac63","pixel-height-from-dpi-calculator","حاسبة ارتفاع البكسل من DPI","skill-engine-formula","engine","20"
"34bef29b-da29-408f-a517-8666c938955b","design-utilization-rate-calculator","حاسبة استغلال وقت المصمم","skill-design-tools-calculation","family","10"
"34bef29b-da29-408f-a517-8666c938955b","design-utilization-rate-calculator","حاسبة استغلال وقت المصمم","skill-engine-formula","engine","20"
"d2f05424-29be-4ac8-b801-9659269457a0","render-time-estimator","حاسبة زمن الرندر","skill-design-tools-estimation","family","10"
"d2f05424-29be-4ac8-b801-9659269457a0","render-time-estimator","حاسبة زمن الرندر","skill-engine-formula","engine","20"
"a1c60822-18aa-492a-ab63-011f35f6f883","print-run-cost-calculator","حاسبة تكلفة كمية الطباعة","skill-design-tools-calculation","family","10"
"a1c60822-18aa-492a-ab63-011f35f6f883","print-run-cost-calculator","حاسبة تكلفة كمية الطباعة","skill-engine-formula","engine","20"
"dfebeefd-a58c-4560-aab3-1eb6423266b5","first-response-time-calculator","حاسبة متوسط أول رد","skill-customer-service-tools-calculation","family","10"
"dfebeefd-a58c-4560-aab3-1eb6423266b5","first-response-time-calculator","حاسبة متوسط أول رد","skill-engine-formula","engine","20"
"f8c2ec5d-b7b9-43f2-b331-f521349c4874","average-resolution-time-calculator","حاسبة متوسط زمن الحل","skill-customer-service-tools-calculation","family","10"
"f8c2ec5d-b7b9-43f2-b331-f521349c4874","average-resolution-time-calculator","حاسبة متوسط زمن الحل","skill-engine-formula","engine","20"
"c631cab7-de21-4c18-a263-9892bb4572fb","csat-score-calculator","حاسبة رضا العملاء CSAT","skill-customer-service-tools-calculation","family","10"
"c631cab7-de21-4c18-a263-9892bb4572fb","csat-score-calculator","حاسبة رضا العملاء CSAT","skill-engine-formula","engine","20"
"792f3e04-0a38-4271-9980-f0ac1f64f406","nps-score-calculator","حاسبة صافي نقاط الترويج NPS","skill-customer-service-tools-calculation","family","10"
"792f3e04-0a38-4271-9980-f0ac1f64f406","nps-score-calculator","حاسبة صافي نقاط الترويج NPS","skill-engine-formula","engine","20"
"97540b60-1586-4ab4-891d-3721fe73fafd","ticket-backlog-calculator","حاسبة تراكم التذاكر","skill-customer-service-tools-calculation","family","10"
"97540b60-1586-4ab4-891d-3721fe73fafd","ticket-backlog-calculator","حاسبة تراكم التذاكر","skill-engine-formula","engine","20"
"d6c00fb9-6fd5-4a3d-ad61-61329629fd15","support-cost-per-ticket-calculator","حاسبة تكلفة الدعم لكل تذكرة","skill-customer-service-tools-calculation","family","10"
"d6c00fb9-6fd5-4a3d-ad61-61329629fd15","support-cost-per-ticket-calculator","حاسبة تكلفة الدعم لكل تذكرة","skill-engine-formula","engine","20"
"c7df5c66-fcd1-49f5-9fbc-8f7efdccf39d","self-service-deflection-rate-calculator","حاسبة تحويل الخدمة الذاتية","skill-customer-service-tools-calculation","family","10"
"c7df5c66-fcd1-49f5-9fbc-8f7efdccf39d","self-service-deflection-rate-calculator","حاسبة تحويل الخدمة الذاتية","skill-engine-formula","engine","20"
"48b53a7c-03c6-4999-8d5f-1549fb504a19","sla-compliance-rate-calculator","حاسبة الالتزام بـ SLA","skill-customer-service-tools-calculation","family","10"
"48b53a7c-03c6-4999-8d5f-1549fb504a19","sla-compliance-rate-calculator","حاسبة الالتزام بـ SLA","skill-engine-formula","engine","20"
"23e44fd9-e431-4333-91bc-caef94529bad","escalation-rate-calculator","حاسبة معدل التصعيد","skill-customer-service-tools-calculation","family","10"
"23e44fd9-e431-4333-91bc-caef94529bad","escalation-rate-calculator","حاسبة معدل التصعيد","skill-engine-formula","engine","20"
"62c1f474-92ca-40cd-a275-869b5742788e","support-agent-utilization-calculator","حاسبة استغلال موظف الدعم","skill-customer-service-tools-calculation","family","10"
"62c1f474-92ca-40cd-a275-869b5742788e","support-agent-utilization-calculator","حاسبة استغلال موظف الدعم","skill-engine-formula","engine","20"
"c4c8ea65-efcf-45ac-b576-bb3dbbef2209","monthly-savings-rate-calculator","حاسبة معدل الادخار الشهري","skill-personal-finance-tools-calculation","family","10"
"c4c8ea65-efcf-45ac-b576-bb3dbbef2209","monthly-savings-rate-calculator","حاسبة معدل الادخار الشهري","skill-engine-formula","engine","20"
"d4e5b866-aecf-42ed-a777-466ba2e16e8f","emergency-fund-months-calculator","حاسبة أشهر صندوق الطوارئ","skill-personal-finance-tools-calculation","family","10"
"d4e5b866-aecf-42ed-a777-466ba2e16e8f","emergency-fund-months-calculator","حاسبة أشهر صندوق الطوارئ","skill-engine-formula","engine","20"
"d83a7759-cc18-432c-91bb-aa7fff5aef7b","debt-to-income-ratio-calculator","حاسبة نسبة الدين إلى الدخل","skill-personal-finance-tools-calculation","family","10"
"d83a7759-cc18-432c-91bb-aa7fff5aef7b","debt-to-income-ratio-calculator","حاسبة نسبة الدين إلى الدخل","skill-engine-formula","engine","20"
"74f4f4f0-a751-4b3b-99e2-373d643fc7fa","simple-loan-interest-calculator","حاسبة الفائدة البسيطة للقرض","skill-personal-finance-tools-calculation","family","10"
"74f4f4f0-a751-4b3b-99e2-373d643fc7fa","simple-loan-interest-calculator","حاسبة الفائدة البسيطة للقرض","skill-engine-formula","engine","20"
"cdc0fb23-b113-4ebb-852c-cba397d33b95","monthly-savings-goal-calculator","حاسبة الادخار الشهري للهدف","skill-personal-finance-tools-calculation","family","10"
"cdc0fb23-b113-4ebb-852c-cba397d33b95","monthly-savings-goal-calculator","حاسبة الادخار الشهري للهدف","skill-engine-formula","engine","20"
"13d4084f-f983-40eb-984a-958963b80a19","monthly-budget-remainder-calculator","حاسبة المتبقي من الميزانية","skill-personal-finance-tools-calculation","family","10"
"13d4084f-f983-40eb-984a-958963b80a19","monthly-budget-remainder-calculator","حاسبة المتبقي من الميزانية","skill-engine-formula","engine","20"
"66dc9d1d-9754-4ad3-b761-82e24269a4e6","expense-growth-rate-calculator","حاسبة نمو المصروفات","skill-personal-finance-tools-calculation","family","10"
"66dc9d1d-9754-4ad3-b761-82e24269a4e6","expense-growth-rate-calculator","حاسبة نمو المصروفات","skill-engine-formula","engine","20"
