"id","slug","title_ar","title_en","short_description","category_id","engine_type","is_active","model_alias","provider_strategy","requires_auth","created_at","updated_at","category_label","media_candidate","media_reasons"
"9d15dee3-4ac7-41bf-a009-a50c5a7fa9b9","productivity-output-per-hour-calculator","حاسبة الإنتاج لكل ساعة","Output per Hour Calculator","احسب عدد الوحدات المنجزة لكل ساعة.","cacb94ba-2bbd-4cea-a7ce-cdb6c9190ca7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","productivity-tools أدوات الإنتاجية Productivity Tools","false",""
"5bd02ba5-7d39-440b-89db-6731cd97796e","team-utilization-rate-calculator","حاسبة استغلال وقت الفريق","Team Utilization Rate Calculator","احسب نسبة الساعات المنتجة من الساعات المتاحة.","cacb94ba-2bbd-4cea-a7ce-cdb6c9190ca7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","productivity-tools أدوات الإنتاجية Productivity Tools","false",""
"b81f5785-17f0-49c8-8e51-9f6d9c291b71","automation-time-saved-calculator","حاسبة الوقت الموفر بالأتمتة","Automation Time Saved Calculator","احسب الوقت الموفر من عدد مرات التشغيل والدقائق المحفوظة.","cacb94ba-2bbd-4cea-a7ce-cdb6c9190ca7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","productivity-tools أدوات الإنتاجية Productivity Tools","false",""
"3dee8eab-d5d4-4816-9614-d306b0d89676","meeting-cost-calculator","حاسبة تكلفة الاجتماع","Meeting Cost Calculator","احسب تكلفة الاجتماع من الحضور والأجر والمدة.","cacb94ba-2bbd-4cea-a7ce-cdb6c9190ca7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","productivity-tools أدوات الإنتاجية Productivity Tools","false",""
"6bd8eefc-aed3-4ef1-94d3-ade7853ad8f8","project-progress-calculator","حاسبة تقدم المشروع","Project Progress Calculator","احسب نسبة الوحدات المكتملة من المشروع.","cacb94ba-2bbd-4cea-a7ce-cdb6c9190ca7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","productivity-tools أدوات الإنتاجية Productivity Tools","false",""
"cea925a3-aa9c-4ba4-9eca-9e5d5e16047d","weekly-work-capacity-calculator","حاسبة الطاقة الأسبوعية","Weekly Work Capacity Calculator","احسب ساعات العمل المتاحة أسبوعيًا.","cacb94ba-2bbd-4cea-a7ce-cdb6c9190ca7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","productivity-tools أدوات الإنتاجية Productivity Tools","false",""
"24bf1524-6e75-4e40-9ded-7ff68b0109b5","pomodoro-session-calculator","حاسبة جلسات بومودورو","Pomodoro Session Calculator","قدّر عدد جلسات التركيز داخل وقت العمل.","cacb94ba-2bbd-4cea-a7ce-cdb6c9190ca7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","productivity-tools أدوات الإنتاجية Productivity Tools","false",""
"d215e34a-05ec-4b04-ab06-628763d8228a","ecommerce-return-rate-calculator","حاسبة معدل المرتجعات","E-commerce Return Rate Calculator","احسب نسبة الطلبات المرتجعة.","584a99ad-07e7-46a3-9955-68836f11940d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","ecommerce-tools أدوات التجارة الإلكترونية E-commerce Tools","false",""
"7cee5553-8816-4d6f-a73a-92e03efb540b","ecommerce-refund-rate-calculator","حاسبة معدل الاسترداد","Refund Rate Calculator","احسب قيمة المبالغ المستردة كنسبة من الإيراد.","584a99ad-07e7-46a3-9955-68836f11940d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","ecommerce-tools أدوات التجارة الإلكترونية E-commerce Tools","false",""
"68b1598e-e182-49cf-b910-7b98b8204ef9","shipping-cost-per-order-calculator","حاسبة شحن الطلب الواحد","Shipping Cost per Order Calculator","احسب متوسط تكلفة الشحن لكل طلب.","584a99ad-07e7-46a3-9955-68836f11940d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","ecommerce-tools أدوات التجارة الإلكترونية E-commerce Tools","false",""
"8edc4f76-c678-4f93-ae87-f7298b0c6976","inventory-turnover-calculator","حاسبة دوران المخزون","Inventory Turnover Calculator","احسب عدد مرات دوران المخزون خلال الفترة.","584a99ad-07e7-46a3-9955-68836f11940d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","ecommerce-tools أدوات التجارة الإلكترونية E-commerce Tools","false",""
"05365bde-dda1-4e64-ab0e-5ab5be51b112","break-even-orders-calculator","حاسبة طلبات نقطة التعادل","Break-even Orders Calculator","قدّر عدد الطلبات اللازمة لتغطية التكاليف الثابتة.","584a99ad-07e7-46a3-9955-68836f11940d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","ecommerce-tools أدوات التجارة الإلكترونية E-commerce Tools","false",""
"a0ff5156-6351-4098-83e8-b7ae2a320778","marketplace-commission-calculator","حاسبة عمولة المنصة","Marketplace Commission Calculator","احسب عمولة منصة البيع من إجمالي المبيعات.","584a99ad-07e7-46a3-9955-68836f11940d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","ecommerce-tools أدوات التجارة الإلكترونية E-commerce Tools","false",""
"5de6905f-473d-4fa3-b195-f2a847004e54","rental-yield-calculator","حاسبة العائد الإيجاري","Rental Yield Calculator","احسب العائد الإيجاري السنوي كنسبة من قيمة العقار.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"3c2ee8ef-0d33-4f20-896f-facb6537d3eb","task-completion-rate-calculator","حاسبة إنجاز المهام","Task Completion Rate Calculator","احسب نسبة المهام المكتملة.","cacb94ba-2bbd-4cea-a7ce-cdb6c9190ca7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","productivity-tools أدوات الإنتاجية Productivity Tools","false",""
"96140f4b-48fc-4b0d-afd8-d1b2aa50fc53","cap-rate-calculator","حاسبة معدل الرسملة","Cap Rate Calculator","احسب معدل الرسملة من صافي الدخل التشغيلي وقيمة العقار.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"322770b8-7b68-4397-b1f1-e36efbb68626","price-per-square-meter-calculator","حاسبة سعر المتر المربع","Price per Square Meter Calculator","احسب سعر المتر المربع للعقار.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"cfd3e5a6-9fe6-4665-a357-400a8b6adf9e","mortgage-monthly-payment-calculator","حاسبة قسط التمويل العقاري","Mortgage Monthly Payment Calculator","قدّر القسط الشهري باستخدام أصل التمويل والمعدل والمدة.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"855030f8-8b51-4b89-905e-1be2b111f1ca","down-payment-calculator","حاسبة الدفعة الأولى","Down Payment Calculator","احسب مبلغ الدفعة الأولى من سعر العقار والنسبة.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"95b9d5d3-6711-469a-b82c-039db5434a3a","visa-fees-total-calculator","حاسبة إجمالي رسوم التأشيرات","Visa Fees Total Calculator","احسب إجمالي رسوم التأشيرات لجميع المسافرين.","821656c2-bf1e-48fe-8f7d-1f64a9dd793a","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","travel-tools أدوات السفر Travel Tools","false",""
"1b2d3385-adb2-466e-aa09-7d6984bf2adc","loan-to-value-calculator","حاسبة نسبة التمويل إلى القيمة","Loan-to-Value Calculator","احسب نسبة مبلغ التمويل إلى قيمة العقار.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"982d4917-b522-4954-b5d1-caa6fe010e75","property-appreciation-calculator","حاسبة نمو قيمة العقار","Property Appreciation Calculator","قدّر قيمة العقار مستقبلًا بمعدل نمو سنوي.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"a4f89df0-5f90-4d0d-9d26-57575ac4806c","rental-vacancy-loss-calculator","حاسبة خسارة الشغور","Rental Vacancy Loss Calculator","قدّر خسارة الإيجار الناتجة عن نسبة الشغور.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"6a070406-0921-473a-a483-1b4b29374b08","property-management-fee-calculator","حاسبة رسوم إدارة العقار","Property Management Fee Calculator","احسب رسوم الإدارة كنسبة من الإيجار السنوي.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"60300f7b-85ba-4c56-bbe6-40f15013a378","real-estate-cash-roi-calculator","حاسبة عائد الاستثمار العقاري النقدي","Real Estate Cash ROI Calculator","احسب العائد الصافي على الاستثمار النقدي.","cf8ef24f-6343-432e-b77e-b0958ae1ee14","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","real-estate-tools أدوات العقار Real Estate Tools","false",""
"20261d41-7f3b-462f-9da9-65edac3306ac","trip-budget-per-day-calculator","حاسبة ميزانية السفر اليومية","Trip Budget per Day Calculator","قسّم ميزانية الرحلة على عدد الأيام.","821656c2-bf1e-48fe-8f7d-1f64a9dd793a","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","travel-tools أدوات السفر Travel Tools","false",""
"4630dd09-b13a-4b05-b81b-b1be33615e2c","travel-insurance-cost-calculator","حاسبة تأمين السفر","Travel Insurance Cost Calculator","قدّر تكلفة تأمين السفر كنسبة من قيمة الرحلة.","821656c2-bf1e-48fe-8f7d-1f64a9dd793a","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:31.569745+00:00","2026-08-01T23:37:31.569745+00:00","travel-tools أدوات السفر Travel Tools","false",""
"62c60024-9aec-4710-88ac-019cd09420fc","overtime-percentage-calculator","حاسبة نسبة العمل الإضافي","Overtime Percentage Calculator","احسب ساعات العمل الإضافي كنسبة من الساعات العادية.","a59b0d3d-05fb-4598-8889-3c7d1dc5f321","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","hr-tools أدوات الموارد البشرية HR Tools","false",""
"d9b1992b-8517-4477-8e22-81d7ae6875d2","annual-fuel-cost-calculator","حاسبة تكلفة الوقود السنوية","Annual Fuel Cost Calculator","قدّر تكلفة الوقود السنوية.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"14893ab5-9047-4029-8265-1229484fd4c2","vehicle-depreciation-calculator","حاسبة انخفاض قيمة السيارة","Vehicle Depreciation Calculator","قدّر قيمة السيارة بعد معدل انخفاض سنوي.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"c29ec806-ac48-456c-909e-b8f521a8f29e","vehicle-maintenance-budget-calculator","حاسبة ميزانية صيانة السيارة","Vehicle Maintenance Budget Calculator","احسب ميزانية الصيانة السنوية من متوسط الصيانة الشهرية.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"663b31f3-0f77-4636-8f14-fed814e25a50","vehicle-ownership-monthly-cost-calculator","حاسبة تكلفة امتلاك السيارة شهريًا","Monthly Vehicle Ownership Cost Calculator","اجمع التمويل والتأمين والوقود والصيانة شهريًا.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"550eeded-f043-4e97-8ad5-4494952b6983","tire-cost-per-km-calculator","حاسبة تكلفة الإطارات لكل كيلومتر","Tire Cost per Kilometer Calculator","احسب تكلفة الإطارات لكل كيلومتر.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"69b99dfd-5860-469f-b05d-0a6595d20e9d","lease-mileage-overage-calculator","حاسبة تجاوز مسافة التأجير","Lease Mileage Overage Calculator","احسب رسوم تجاوز المسافة المسموحة.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"77957e29-e759-4284-9e95-0e621dbe8a24","vehicle-finance-total-cost-calculator","حاسبة إجمالي تكلفة تمويل السيارة","Vehicle Finance Total Cost Calculator","احسب إجمالي الدفعات على مدة التمويل.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"c9630db4-29ff-41c4-b1bd-2c2364f4fa98","ride-profit-calculator","حاسبة ربح الرحلة","Ride Profit Calculator","احسب ربح الرحلة بعد الوقود والمصروفات.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"dc4726c2-f2ff-4157-ad91-7e10604323b4","vehicle-cost-per-km-calculator","حاسبة تكلفة السيارة لكل كيلومتر","Vehicle Cost per Kilometer Calculator","احسب التكلفة التشغيلية لكل كيلومتر.","7bb0bd89-6cb5-4464-825b-851003eb94bf","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","automotive-tools أدوات السيارات Automotive Tools","false",""
"f2acbd20-2d40-4cda-97e0-71fb3f87477e","concrete-volume-calculator","حاسبة حجم الخرسانة","Concrete Volume Calculator","احسب حجم الخرسانة للمساحة المستطيلة.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"8d40f4e1-d6f8-409b-9591-c4a1458bcf00","asset-storage-calculator","حاسبة مساحة الأصول","Design Asset Storage Calculator","قدّر مساحة تخزين ملفات التصميم.","30c334cb-6d70-4b9c-b6ce-f7f7f2a773b1","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","design-tools أدوات التصميم Design Tools","false",""
"76d8ff13-a4a5-4acd-a97b-22137cf3cb42","brick-count-calculator","حاسبة عدد الطوب","Brick Count Calculator","قدّر عدد الطوب المطلوب لمساحة جدار.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"328cc8b4-7b41-4186-b254-0ea22f11fcb9","paint-liters-calculator","حاسبة كمية الدهان","Paint Quantity Calculator","قدّر لترات الدهان لمساحة وعدد طبقات.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"ba55e26e-9a30-4ac8-8bfc-4eb7a9dc78f1","tile-quantity-calculator","حاسبة كمية البلاط","Tile Quantity Calculator","احسب عدد البلاط المطلوب مع الهدر.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"476d9c24-1dc5-44fb-adfd-70d3d2fb51d5","cement-bags-calculator","حاسبة أكياس الأسمنت","Cement Bags Calculator","قدّر عدد أكياس الأسمنت من الوزن المطلوب.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"336df80b-ce2e-47e1-a7b7-1f70a2fbf1ee","wall-area-calculator","حاسبة مساحة الجدار","Wall Area Calculator","احسب مساحة الجدار بعد خصم الفتحات.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"99cc67fb-c710-4e76-9db0-a7246f1f2310","fertilizer-requirement-calculator","حاسبة كمية السماد","Fertilizer Requirement Calculator","احسب كمية السماد المطلوبة للمساحة.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"2ad4be1f-4104-4862-8b3e-567da6d06667","construction-labor-cost-calculator","حاسبة تكلفة عمالة البناء","Construction Labor Cost Calculator","احسب تكلفة العمالة من الأيام والعمال والأجر.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"cac51ce2-5569-454a-b2f5-5ca142588281","material-waste-cost-calculator","حاسبة تكلفة هدر المواد","Material Waste Cost Calculator","احسب تكلفة الهدر من قيمة المواد ونسبة الهدر.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"f61a221f-7ce7-455c-97df-4c35e2e62c42","project-contingency-calculator","حاسبة احتياطي المشروع","Project Contingency Calculator","احسب احتياطي المخاطر من ميزانية المشروع.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"da312701-8513-47d6-b6cb-c805099b5550","rebar-weight-estimator","حاسبة وزن حديد التسليح","Rebar Weight Estimator","قدّر الوزن من طول القضبان ووزن المتر.","9e417409-a5dd-44cc-8beb-d1dd28305b29","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","construction-tools أدوات البناء Construction Tools","false",""
"2920e3d7-d8cd-4a03-b669-95a7fcba4e62","seed-requirement-calculator","حاسبة كمية البذور","Seed Requirement Calculator","احسب كمية البذور المطلوبة للمساحة.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"e4bb4d63-3c7d-4a99-a723-737ee75f394d","irrigation-water-calculator","حاسبة مياه الري","Irrigation Water Calculator","قدّر مياه الري من المساحة وعمق المياه.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"4733c1cf-d87c-4482-bc55-0f73793f0274","crop-yield-per-hectare-calculator","حاسبة إنتاجية الهكتار","Yield per Hectare Calculator","احسب إنتاجية المحصول لكل هكتار.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"05a18409-575c-4af1-a514-66cce0b89be5","farm-revenue-calculator","حاسبة إيراد المزرعة","Farm Revenue Calculator","احسب الإيراد من الكمية وسعر الوحدة.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"2ac1466b-639c-4e12-a033-314b09644d4e","animal-feed-requirement-calculator","حاسبة احتياج الأعلاف","Animal Feed Requirement Calculator","احسب احتياج الأعلاف لعدد الحيوانات.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"f101ef24-f5f4-4992-93c3-36d04db8cd6d","livestock-weight-gain-calculator","حاسبة زيادة وزن الماشية","Livestock Weight Gain Calculator","احسب متوسط الزيادة اليومية في الوزن.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"fd7f127b-b9b5-4dc2-961a-cc00454092af","greenhouse-plant-capacity-calculator","حاسبة سعة النباتات في البيت المحمي","Greenhouse Plant Capacity Calculator","قدّر عدد النباتات من المساحة والمسافة لكل نبات.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"00f84658-c39e-47c5-bdfa-14b3237669ea","pesticide-dilution-calculator","حاسبة تخفيف المبيد","Pesticide Dilution Calculator","احسب كمية المبيد المطلوبة لحجم محلول.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"fd4902a1-b3a8-4c1f-8857-415c7cb2778d","harvest-loss-calculator","حاسبة خسارة المحصول","Harvest Loss Calculator","احسب قيمة الخسارة من الكمية المفقودة وسعر الوحدة.","7e737318-4385-45db-a3e2-a54526d31c59","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","agriculture-tools أدوات الزراعة Agriculture Tools","false",""
"1c204662-12d8-4080-9df0-9edfbf303ce5","event-cost-per-attendee-calculator","حاسبة تكلفة الحضور","Event Cost per Attendee Calculator","احسب تكلفة الفعالية لكل حاضر.","c2db9467-c33a-4fd2-b1c1-b72008601d8f","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","event-tools أدوات الفعاليات Event Tools","false",""
"bc863ea0-a795-423b-b41e-e47b3e64e7b0","ticket-break-even-calculator","حاسبة تذاكر نقطة التعادل","Ticket Break-even Calculator","احسب عدد التذاكر اللازمة لتغطية التكلفة.","c2db9467-c33a-4fd2-b1c1-b72008601d8f","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","event-tools أدوات الفعاليات Event Tools","false",""
"d148cbc3-0f03-4169-b527-b62f46c5da74","sponsorship-coverage-calculator","حاسبة تغطية الرعاية","Sponsorship Coverage Calculator","احسب نسبة تغطية الرعايات لتكلفة الفعالية.","c2db9467-c33a-4fd2-b1c1-b72008601d8f","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","event-tools أدوات الفعاليات Event Tools","false",""
"bb197952-8a11-48e0-9ae7-bb6643253fb9","event-catering-cost-calculator","حاسبة تكلفة الضيافة","Event Catering Cost Calculator","احسب تكلفة الضيافة لجميع الحضور.","c2db9467-c33a-4fd2-b1c1-b72008601d8f","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","event-tools أدوات الفعاليات Event Tools","false",""
"29f9599c-350d-4731-8a27-41d32f11dcc5","venue-occupancy-rate-calculator","حاسبة إشغال القاعة","Venue Occupancy Rate Calculator","احسب نسبة إشغال سعة القاعة.","c2db9467-c33a-4fd2-b1c1-b72008601d8f","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","event-tools أدوات الفعاليات Event Tools","false",""
"e2ec8105-2874-4736-a118-7d8649d9d15a","cost-per-hire-calculator","حاسبة تكلفة التوظيف","Cost per Hire Calculator","احسب متوسط تكلفة توظيف موظف جديد.","a59b0d3d-05fb-4598-8889-3c7d1dc5f321","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","hr-tools أدوات الموارد البشرية HR Tools","false",""
"e6d23e49-9f0b-4f72-b69c-05f3350538ac","event-profit-calculator","حاسبة ربح الفعالية","Event Profit Calculator","احسب صافي ربح الفعالية.","c2db9467-c33a-4fd2-b1c1-b72008601d8f","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","event-tools أدوات الفعاليات Event Tools","false",""
"1c01a987-bcef-4a13-a5f5-8f5bff627c45","event-staff-ratio-calculator","حاسبة نسبة الطاقم للحضور","Event Staff Ratio Calculator","احسب عدد الحضور لكل موظف.","c2db9467-c33a-4fd2-b1c1-b72008601d8f","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:34.426969+00:00","2026-08-01T23:37:34.426969+00:00","event-tools أدوات الفعاليات Event Tools","false",""
